courseid,coursename
33202,course-v1:Universityshandongjiaotong+070108+2017
33203,course-v1:UrFUx+ENGM1.1.x+3T2016
33204,course-v1:VJx+VJx_2+3T2016
33205,course-v1:VPC+0000045603+2016_T1
33206,course-v1:VPC+00034237+2016_T1
33207,course-v1:VPC+00690242X_2015_2+2016_T1
33208,course-v1:VPC+00691153X+2016_T1
33209,course-v1:VPC+00701032X+2016_T1
33210,course-v1:VPC+00720091X+2016_T1
33211,course-v1:VPC+01030132X+2016_T1
33212,course-v1:VPC+08110140+2016_T1
33213,course-v1:VPC+10450012X+2016_T1
33214,course-v1:VPC+10610193X+2016_T1
33215,course-v1:VPC+10610204X+2016_T1
33216,course-v1:VPC+10800032X_2015_2+2016_T1
33217,course-v1:VPC+UST001+2016_T1
33218,course-v1:VPC+gx01640603_103138_1+2016_T1
33219,course-v1:VPC_HIT+13SD08000500+2016_T1
33220,course-v1:VPC_TsinghuaX+30230931X+2016_T1
33221,course-v1:VPC_TsinghuaX+AP000002X+2016_T1
33222,course-v1:VictoriaX+ICE101x+1T2017
33223,course-v1:W3Cx+CSS.0x+1T2016
33224,course-v1:W3Cx+CSS.0x+1T2017
33225,course-v1:W3Cx+HTML5.0x+1T2017
33226,course-v1:W3Cx+HTML5.1x+1T2017
33227,course-v1:W3Cx+HTML5.1x+3T2016
33228,course-v1:W3Cx+HTML5.2x+1T2017
33229,course-v1:W3Cx+HTML5.2x+2T2016
33230,course-v1:W3Cx+JS.0x+1T2017
33231,course-v1:WBGx+CCF01x+3T2017
33232,course-v1:WBGx+CE01x+1T2017
33233,course-v1:WBGx+F4D01x+1T2017
33234,course-v1:WBGx+WDR01x+3T2017
33235,course-v1:WHU+0800773+_
33236,course-v1:WUT+WUT2016001+2017_T2
33237,course-v1:WUT+lzu_1022817X+2017_T1
33238,course-v1:WageningenX+BB01x+1T2017
33239,course-v1:WageningenX+BB02x+1T2017
33240,course-v1:WageningenX+BB03x+2T2017
33241,course-v1:WageningenX+BB04x+3T2017
33242,course-v1:WageningenX+BB05x+3T2017
33243,course-v1:WageningenX+BB06x+3T2017
33244,course-v1:WageningenX+FFESx+1T2017
33245,course-v1:WageningenX+FFESx+2T2017
33246,course-v1:WageningenX+FSSFAx+1T2017
33247,course-v1:WageningenX+FSSFAx+2T2017
33248,course-v1:WageningenX+GFFCx+2T2017
33249,course-v1:WageningenX+NUTR101x+2017_T2
33250,course-v1:WageningenX+NUTR101x+2T2016
33251,course-v1:WageningenX+NUTR101x+2T2017
33252,course-v1:WageningenX+NUTR102x+2T2017
33253,course-v1:WageningenX+NUTR103+2T2017
33254,course-v1:WageningenX+NUTR103+3T2016
33255,course-v1:WageningenX+Soilx+3T2016
33256,course-v1:WasedaX+JPC111x+1T2017
33257,course-v1:WellesleyX+ANTH207x+2017_T2
33258,course-v1:WellesleyX+HIST229x+2017_T2
33259,course-v1:WellesleyX+PFinan101x+3T2016
33260,course-v1:WestonHS+BIO101x+2T2017
33261,course-v1:WestonHS+MechC101x+2T2017
33262,course-v1:WestonHS+PFLC1x+2T2017
33263,course-v1:Wharton+CustomerCentricityx+3T2017
33264,course-v1:Wharton+DigitalMarketing1.1x+2T2017
33265,course-v1:Wharton+DigitalMarketing1.1x+3T2017
33266,course-v1:Wharton+MarketingAnalytics101x+3T2017
33267,course-v1:Wharton+SellingIdeas101x+2T2017
33268,course-v1:Wharton+SellingIdeas101x+3T2017
33269,course-v1:Wharton+StrategyX+2T2017
33270,course-v1:Wharton+StrategyX+3T2017
33271,course-v1:WitsX+ELEN7070x+2T2017
33272,course-v1:WitsX+RBME101x+1T2017
33273,course-v1:WuhanUniversity+0001+20160320
33274,course-v1:XJTU+2017011101X+2017_T1
33275,course-v1:XJTU+4HP2RC+2017-T1
33276,course-v1:XJTU+BIOL3028+2016_T1
33277,course-v1:XJTU+BIOL3028+2017_T2
33278,course-v1:XJTU+COMP200853+sp
33279,course-v1:XJTU+COMP400105+2016_T1
33280,course-v1:XJTU+ME-XMGL2013-014X+2017_T2
33281,course-v1:XJTU+T09027+2017-2
33282,course-v1:XJTUMOOC+ARTS1058+2016
33283,course-v1:XJTUMOOC+BIME200313+2016_T1
33284,course-v1:XJTUMOOC+C00204+2017-T1
33285,course-v1:XJTUMOOC+C0024+2016_T2
33286,course-v1:XJTUMOOC+C00301+2017_T3
33287,course-v1:XJTUMOOC+CORE0302+2016-T2
33288,course-v1:XJTUMOOC+CORE1504+2016_T2
33289,course-v1:XJTUMOOC+GNED101310+2017_T2
33290,course-v1:XJTUMOOC+LUNYU00001+2016_T1
33291,course-v1:XJTUMOOC+MAGT3201+2017_T1
33292,course-v1:XJTUMOOC+MolecularBiology2017+2017-T2
33293,course-v1:XJTUMOOC+Y0001001-+2016_T2
33294,course-v1:XJTUSPOC+CORE0201+2017_T1
33295,course-v1:XJTUSPOC+CORE1504+2015_T2
33296,course-v1:XJTUSPOC+MAGT4725+2015_T2
33297,course-v1:XJTUSPOC+TMEP+2017_T1
33298,course-v1:XJTUSPOC+thls3018+2016_T2
33299,course-v1:XUETANGX+CCC111+sp
33300,course-v1:Xuetangx+Xuetangx0728+2016_T1
33301,course-v1:YNU+XXKX01+2016_T1
33302,course-v1:YanShanUniversity+01119580+2017-1
33303,course-v1:YangZhouDaxue+1106+2017_T1
33304,course-v1:YanshanUniversity+GCZT01+2016T1
33305,course-v1:Yifang+Xyj102+2017_T1
33306,course-v1:Yifang+tech101+2017_T1
33307,course-v1:YunnanUniversity+ITC001+2017_T1
33308,course-v1:YunnanUniversity+Li01+2017T1
33309,course-v1:ZFC+B150007+sp
33310,course-v1:ZJFF+000516+sp
33311,course-v1:ZJFF+030025+sp
33312,course-v1:ZJUX+2017011101X+2017_T1
33313,course-v1:ZK+00022+J
33314,course-v1:ZK+00023+J
33315,course-v1:ZK+00034+J
33316,course-v1:ZK+00043+J
33317,course-v1:ZK+00054+J
33318,course-v1:ZK+00058+J
33319,course-v1:ZK+00067+J
33320,course-v1:ZK+00147+J
33321,course-v1:ZK+00149+J
33322,course-v1:ZK+00150+J
33323,course-v1:ZK+00151+J
33324,course-v1:ZK+00152+J
33325,course-v1:ZK+00182+J
33326,course-v1:ZK+00183+J
33327,course-v1:ZK+00185+J
33328,course-v1:ZK+00186+J
33329,course-v1:ZK+00199+J
33330,course-v1:ZK+00315+J
33331,course-v1:ZK+00316+J
33332,course-v1:ZK+00318+J
33333,course-v1:ZK+00320+J
33334,course-v1:ZK+00603+J
33335,course-v1:ZK+00709+J
33336,course-v1:ZK+00712+J
33337,course-v1:ZK+00755+J
33338,course-v1:ZK+01564+J
33339,course-v1:ZK+01848+J
33340,course-v1:ZK+02129+J
33341,course-v1:ZK+02133+J
33342,course-v1:ZK+02134+J
33343,course-v1:ZK+02136+J
33344,course-v1:ZK+02139+J
33345,course-v1:ZK+02140+J
33346,course-v1:ZK+02335+J
33347,course-v1:ZK+02358+J
33348,course-v1:ZK+02379+J
33349,course-v1:ZK+02379+JYS
33350,course-v1:ZK+02447+J
33351,course-v1:ZK+02460+J
33352,course-v1:ZK+02628+J
33353,course-v1:ZK+02658+J
33354,course-v1:ZK+03312+J
33355,course-v1:ZK+03331+J
33356,course-v1:ZK+03706+J
33357,course-v1:ZK+03708+J
33358,course-v1:ZK+03709+J
33359,course-v1:ZK+04026+J
33360,course-v1:ZK+04231+J
33361,course-v1:ZK+04741+J
33362,course-v1:ZK+04742+J
33363,course-v1:ZK+04751+J
33364,course-v1:ZK+05424+J
33365,course-v1:ZK+05722+J
33366,course-v1:ZK+05723+J
33367,course-v1:ZK+06087+J
33368,course-v1:ZK+06088+J
33369,course-v1:ZK+06089+J
33370,course-v1:ZK+06090+J
33371,course-v1:ZK+06093+J
33372,course-v1:ZK+06169+J
33373,course-v1:ZK+06962+J
33374,course-v1:ZK+07114+J
33375,course-v1:ZK+07117+J
33376,course-v1:ZK+07303+J
33377,course-v1:ZK+07725+J
33378,course-v1:ZK+07726+J
33379,course-v1:ZK+07729+J
33380,course-v1:ZK+07867+J
33381,course-v1:ZK+07868+J
33382,course-v1:ZK+07874+J
33383,course-v1:ZK+07875+J
33384,course-v1:ZK+08984+J
33385,course-v1:ZUEL+B0680090+2017_T2
33386,course-v1:ZUELX+B0601353+2017_T2
33387,course-v1:ZUELX+B0800280+2017_T2
33388,course-v1:ZZU+2017041801X+2017_T2
33389,course-v1:bbb+ccc+2017_T1
33390,course-v1:beishidayanjiushengyuan+20170612+2017nianduchunjixueqi
33391,course-v1:bisu+090101121+2017_T1
33392,course-v1:bjzrx+bx02+20161201
33393,course-v1:bjzrxrz+Exam01+2016_T2
33394,course-v1:bjzrxrz+bx-06+20161213
33395,course-v1:bjzrxrz+bx-07+20161215
33396,course-v1:bjzrxrz+bx03+20161202
33397,course-v1:bjzrxrz+bx04+20161205
33398,course-v1:bjzrxrz+bx05+20161207
33399,course-v1:bjzrxrzdb+bx01+20161130
33400,course-v1:blcu+blcu001+2016T1
33401,course-v1:bnugraduate_TsinghuaX+00510663X+2016_T2
33402,course-v1:byxy+byxy0524+2017-T2
33403,course-v1:byxy+byxy052414+2017_T2
33404,course-v1:ce+ce+ce
33405,course-v1:cejlu+090201+2014_T1
33406,course-v1:cejlu+174002+2015_T2
33407,course-v1:cejlu+244001+2015_T2
33408,course-v1:chem100006+chem100006+2017-02
33409,course-v1:chinanecc+NP001+201601
33410,course-v1:chinanecc+NP002+1
33411,course-v1:chongqingdaxue+cqu2016001+2016t1
33412,course-v1:chongqinguniversity+FWJZX+fall
33413,course-v1:college+sy1611+2016-t1
33414,course-v1:cpvs+cpvs1+2015_T1
33415,course-v1:cpvs+cpvs1+2016_t3
33416,course-v1:cpvsx+PR01+2016_T2
33417,course-v1:cqu+TA011+2016-T2
33418,course-v1:cqu+cqu0225+2016_T2
33419,course-v1:cqunivercity+228003-001+2016-2
33420,course-v1:dianlu+kx001+2015
33421,course-v1:dongguan+gaozhong04+20161223
33422,course-v1:dongguan+gaozhong06+20161223
33423,course-v1:dongguan+gaozhong07+20161223
33424,course-v1:dongguan+gaozhong09+20161223
33425,course-v1:dongguan+gaozhong10+20161223
33426,course-v1:dongguan+gaozhong12+20161223
33427,course-v1:dongguan+gaozhong13+20161223
33428,course-v1:dongguan+gaozhong14+20161223
33429,course-v1:dongguan+gaozhong15+20161223
33430,course-v1:dongguan+gaozhong16+20161223
33431,course-v1:dongguan+gaozhong18+20161223
33432,course-v1:dongguan+gaozhong19+20161223
33433,course-v1:dongguan+gaozhong20+20161223
33434,course-v1:dongguan+gaozhong21+20161223
33435,course-v1:dongguan+gaozhong22+20161223
33436,course-v1:dongguan+gaozhong23+20161223
33437,course-v1:dongguan+gaozhong24+20161223
33438,course-v1:dongguan+gaozhong26+20161223
33439,course-v1:dongguan+gaozhong27+20161223
33440,course-v1:dongguan+gaozhong28+20161223
33441,course-v1:dongguan+gaozhong29+20161223
33442,course-v1:dongguan+gaozhong30+20161223
33443,course-v1:dongguan+gaozhong31+20161223
33444,course-v1:dongguan+gaozhong32+20161223
33445,course-v1:dongguan+gaozhong33+20161223
33446,course-v1:dongguan+gaozhong34+20161223
33447,course-v1:dongguan+gaozhong35+20161223
33448,course-v1:dongguan+gaozhong36+20161223
33449,course-v1:dongguan+gaozhong37+20161223
33450,course-v1:dongguan+gaozhong38+20161223
33451,course-v1:dongguan+gaozhong39+20161223
33452,course-v1:dongguan+gaozhong40+20161223
33453,course-v1:dongguan+gaozhong41+20161223
33454,course-v1:dongguan+gaozhong43+20161223
33455,course-v1:dongguan+gaozhong44+20161223
33456,course-v1:dongguan+gaozhong46+20161223
33457,course-v1:dongguan+gaozhong47+20161223
33458,course-v1:dongguan+gaozhong49+20161223
33459,course-v1:dongguan+gaozhong50+20161223
33460,course-v1:dongguan+gaozhong54+20161223
33461,course-v1:dongguan+gaozhong55+20161223
33462,course-v1:dongguan+gaozhong56+20161223
33463,course-v1:dongguan+gaozhong57+20161223
33464,course-v1:dongguan+gaozhong58+20161223
33465,course-v1:dongguan+gaozhong59+20161223
33466,course-v1:dongguan+gaozhong60+20161223
33467,course-v1:dongguan+zhiye004+20161223
33468,course-v1:dongguan+zhiye009+20161223
33469,course-v1:dongguan+zhiye034+20161223
33470,course-v1:dongguan+zhiye050+20161223
33471,course-v1:dongguan+zhiye056+20161223
33472,course-v1:dongguan+zhiye057+20161223
33473,course-v1:dongguan+zhiye064+20161223
33474,course-v1:dongguan+zhiye077+20161223
33475,course-v1:dongguan+zhiye082+20161223
33476,course-v1:dongguan+zhiye093+20161223
33477,course-v1:dongguan+zhongshen003+20161223
33478,course-v1:dongguan+zhongshen005+20161223
33479,course-v1:dongguan+zhongshen007+20161223
33480,course-v1:dongguan+zhongshen009+20161223
33481,course-v1:dongguan+zhongshen018+20161223
33482,course-v1:edX+BlendedX+2016_2017
33483,course-v1:edX+BlendedX+3T2016
33484,course-v1:edX+DemoX.1+2T2017
33485,course-v1:edX+StudioX+3T2016
33486,course-v1:edX+VideoX+3T2016
33487,course-v1:edX+edX101+3T2016
33488,course-v1:fafuzhxy+GDYQFX+2017_T1
33489,course-v1:fafuzhxy+HGYL+2017_7
33490,course-v1:fafuzhxy+HXFYGC+2017_1
33491,course-v1:faxueyuan+001+2016
33492,course-v1:faxueyuan+002+2016_3
33493,course-v1:fssd+ffsdf+sdff
33494,course-v1:fxzx+2020yw+2017A
33495,course-v1:fxzxIT+CS1002+2015-11
33496,course-v1:fxzx_sh+g1wlAB1+2015_T1
33497,course-v1:fxzxlssam+LS01+2015T1
33498,course-v1:fxzxshuxueqian+shuxue-qdy+2015-T1
33499,course-v1:fxzxwuli+physics_11+2016_T2
33500,course-v1:fxzxwuligu+physics_AB1_gu+2015_T1
33501,course-v1:fxzxxxkjlsx+xxkj_lsx+2015-T1
33502,course-v1:fxzxyingyu+yingyu+2016_T1
33503,course-v1:fxzxyw+yw2016+201601
33504,course-v1:git+git-2016-9-22+2016-2
33505,course-v1:global_UC_BerkeleyX+CS169_1x+sp
33506,course-v1:guangxi_CIE+CIE2016001+2016_T2
33507,course-v1:guangxi_ECNUx+BIOL0031112013+2016_T2
33508,course-v1:guangxi_NTHU+MOOC_02_002+2016_T2
33509,course-v1:gxlztc_CIE+JD2015+2016_T2
33510,course-v1:gxlztc_NCTU+nctucmszb+2016_T2
33511,course-v1:gxnu+test001+2016-1
33512,course-v1:gxtc+071101+2016_T1
33513,course-v1:gzit_TsinghuaX+20220214X+2017_T1
33514,course-v1:gzit_TsinghuaX+20220215X+2017_T1
33515,course-v1:hainu+PJD063+2016-T1
33516,course-v1:hainu+cs101+2015-T1
33517,course-v1:harmony+hd101+2016-t1
33518,course-v1:hbue+123+2014-1
33519,course-v1:hbue+ZX4632+2016_T1
33520,course-v1:hebei_CIE+CIE2016003+2017_T1
33521,course-v1:hebei_Tsinghua+80512073X+2016_T1
33522,course-v1:hebut+2016_Tu3+2016_T1
33523,course-v1:hebut+2016_Tu4+2016_T1
33524,course-v1:hebut+gctx01+2015_T1
33525,course-v1:hebutu-lswhxy+0410000090+2017_T2
33526,course-v1:hit+hit_13GH16000700_1+2017_T1
33527,course-v1:hubeiuniversityofeconomics+ZB1605+2015_T1
33528,course-v1:hubeiuniversityofeconomics+ZB1617+2016_T1
33529,course-v1:hubeiuniversityofeconomics+ZB2201+2014_T1
33530,course-v1:hubeiuniversityofeconomics+ZB3406+2016_T1
33531,course-v1:hubeiuniversityofeconomics+ZJ1601+2015-T4
33532,course-v1:hubeiuniversityofeconomics+ZX000101+2016_T1
33533,course-v1:hubeiuniversityofeconomics+ZY000113+2016_T1
33534,course-v1:hubeiuniversityofeconomics+ZY0410+2015-2
33535,course-v1:hubeiuniversityofeconomics+ZY0679+2015-2016-2
33536,course-v1:hubeiuniversityofeconomics+zb4961+2015t1
33537,course-v1:hubeiuniversityofeconomics+zj4001+2015-t1
33538,course-v1:ieuX+MOOC005+2016_T2
33539,course-v1:imnu+cs19001+2017-1
33540,course-v1:jdsgy+jdsgy+201701
33541,course-v1:jlmu_CIE+JD2017+2016_T2
33542,course-v1:liaoningX+LNA00101450001+02
33543,course-v1:liaoningX+LNA0010145003606+2017_T1
33544,course-v1:liaoningX+LNA2014000002406+2017_T1
33545,course-v1:liaoningX+LNA20150000019_02+02
33546,course-v1:liaoningX+LNA20150000052+01
33547,course-v1:liaoningX+LNA20150000076+01
33548,course-v1:liaoningX+LNA20150000077+01
33549,course-v1:liaoningX+LNA20150000078+01
33550,course-v1:liaoningX+LNA20150000095+01
33551,course-v1:liaoningX+LNA20150000118+01
33552,course-v1:liaoningX+LNA20150000128+01
33553,course-v1:liaoningX+LNA20160000014+02
33554,course-v1:liaoningX+LNA2017000001906+2017_T1
33555,course-v1:liaoningX+LNB20160000001+02
33556,course-v1:m+Math_01+2016_T2
33557,course-v1:mechanology+jx01+2016-T1
33558,course-v1:microdegree+20170704001x+2017
33559,course-v1:mitX+MOOC101+2015_T2
33560,course-v1:myorg+cscs+2016_T1
33561,course-v1:ncepubd+20740042X-100+2016_T2
33562,course-v1:ncepubd+20740042X-19+2016_T2
33563,course-v1:ncepubd+20740042X-29+2016_T2
33564,course-v1:ncepubd+20740042X-9+2016_T2
33565,course-v1:ncvt+MDGL+2016-2
33566,course-v1:neu+B150100011+201509
33567,course-v1:neu+cs101+2015_T2
33568,course-v1:neu+mis101+2017_T1
33569,course-v1:nix+a001+2016_T2
33570,course-v1:nix+a002+2017_T1
33571,course-v1:nix+a003+2017_T1
33572,course-v1:nuctech_TsinghuaX+00690212X+2016_T1
33573,course-v1:nuctech_TsinghuaX+80515182X+2016_T1
33574,course-v1:nuist+001+2016-T1
33575,course-v1:ny+cs007+2016_t1
33576,course-v1:ouchnbyxy+00781+2017_T2
33577,course-v1:pec+20220214X+2016-T2
33578,course-v1:pec+20220214X+2016__T2
33579,course-v1:pec+20220214X+2017-T1
33580,course-v1:pec+20220214X+2017_T1
33581,course-v1:pec+20220214X+2017_T12
33582,course-v1:pec+20220214_3X+2016_T1
33583,course-v1:pec+20220214_X+2016_T1
33584,course-v1:pec_TsinghuaX+05318X+2017_T1
33585,course-v1:pec_TsinghuaX+20220214X+2016_T1
33586,course-v1:peixun+px001+2017_T1
33587,course-v1:qpzd+dd+2016_T2
33588,course-v1:qpzd+jpk+2017_T1
33589,course-v1:qpzd+jwt+2016_T1
33590,course-v1:qpzd+knhh+2016_t
33591,course-v1:qpzd+pptgspxzxkc+2016_T2
33592,course-v1:qpzd+rsjqfx+2016_T2
33593,course-v1:qpzd+shsf+2016-
33594,course-v1:qpzd+sjpx+2016_T1
33595,course-v1:qpzd+wszjcz+2016_T2
33596,course-v1:rcoe+guangxiMOOC102+2017_T1
33597,course-v1:rongxin+cq01001+201603
33598,course-v1:sanxiauX+00691153X+2016_T2
33599,course-v1:sanya_TsinghuaX+02107205+2017_T1
33600,course-v1:scau+500302501+2017_T1
33601,course-v1:scut+CN_english+2016_T1
33602,course-v1:scutdo+20170703+2017_t1
33603,course-v1:sdjtu+040482B+2016-17-2
33604,course-v1:sdjtu+070114+2017-T1
33605,course-v1:sdjtu+201601+2016_T2
33606,course-v1:sdjtu+210111+2016_T2
33607,course-v1:sdjtu+240110+2017_T2
33608,course-v1:sdjtu+240141+2016_T1
33609,course-v1:sdjtu+cs101+2017-18-2
33610,course-v1:sdjtu+xdxy-csys+201602
33611,course-v1:sdjtxy+040223C+2017-T1
33612,course-v1:sdjtxy+040304+20172
33613,course-v1:sdut+SLX001+2015_T2
33614,course-v1:shandongjiaotongUniversity+070409+2016-2017-1
33615,course-v1:shandongjiaotonguniversity+wlsy01+2016_T2
33616,course-v1:shanghaimooc+DEMOCORUSE+2015
33617,course-v1:shanghaimooc+TJ28040+2016_T1
33618,course-v1:shanghaimooc+TJ28042+2016_T1
33619,course-v1:shanghaimooc+TJ28045+2016_T1
33620,course-v1:shanghaimooc+TJ28056+2016_T1
33621,course-v1:shanghaimooc+fdtest001+2015
33622,course-v1:shxf+jz01+2015_T2
33623,course-v1:sjdtu+28040A+16-17-2
33624,course-v1:sjtuxy+040301+2017-T3
33625,course-v1:skillchina_TsinghuaX+MOOC101+2016_T1
33626,course-v1:songshuhui+SSH001+_
33627,course-v1:southchinauniversityoftechnology+137076+2017_T1
33628,course-v1:ssss+cscscscs+2014_T1
33629,course-v1:studio-bzvtc+CS101+2017_T1
33630,course-v1:swjtu+10000+2017-1
33631,course-v1:swjtu+1251003215+2016-T1
33632,course-v1:swjtu+CS101+2016_T1
33633,course-v1:swust_TsinghuaX+70660542X+2016_T1
33634,course-v1:test+CS111+2016_T1
33635,course-v1:test+test+test
33636,course-v1:test101+test101+2016_T1
33637,course-v1:test101+test101+_
33638,course-v1:test123123+cs123123+2016_T1
33639,course-v1:testVPC+YY101+2016_T1
33640,course-v1:testvpc+BB111+2015_O1
33641,course-v1:testvpc+EAE+2015_T2
33642,course-v1:testvpc+RR001+2018_p1
33643,course-v1:thholdingpx_TsinghuaX+zhiye088+20161223
33644,course-v1:tjzd_CIE+JD2016+2016_T2
33645,course-v1:tjzd_MIT+15_390_2x+2016_T2
33646,course-v1:tjzd_MITx+15_390x_2016T1+2016_T2
33647,course-v1:tsinghua1+chawenhua1+2015t
33648,course-v1:uestcedu_TsinghuaX+30150153X+2016_T2
33649,course-v1:uestcedu_TsinghuaX+AP000002X+2016_T2
33650,course-v1:ujs_TsinghuaX+05410005X+2017_T1
33651,course-v1:university+yj01+2015
33652,course-v1:universityX+HY11+2015_T2
33653,course-v1:universityx+gdgy+2015-09
33654,course-v1:uoh+88099011+2017_T1
33655,course-v1:ustcX+LB05203_a+2017_T2
33656,course-v1:ustcX+USTC001+2017_T2
33657,course-v1:whu+cs01+2015
33658,course-v1:xgncepu+xg001+2016_T2
33659,course-v1:xgncepu+xg002+2016T2
33660,course-v1:xgncepu+xg003+2016-T2
33661,course-v1:xgncepu+xg004+2016-T2
33662,course-v1:xgncepu+xg005+2016-T2
33663,course-v1:xianjiaotonguniversity+CHEM213109+2016-T1
33664,course-v1:xjtu+CS1001+2015_T2
33665,course-v1:xjtu+MLMD100514+2017_T2
33666,course-v1:xjtu001+hyx001+2015_T2
33667,course-v1:xjzx+Glut007+2016
33668,course-v1:xuetangX+345+2017_T2
33669,course-v1:xuetangX+CCid+_
33670,course-v1:xuetangX+MOOC102+2017_TS
33671,course-v1:xuetangX+SPZZ+2017_T1
33672,course-v1:xuetangX+dbcj_20161215X+2017_T1
33673,course-v1:xuetangX+sx001+2010_T1
33674,course-v1:xuetangX+ynni_20161215X+2017_T1
33675,course-v1:xuetangX+zcyy01+2017_T1
33676,course-v1:xuetangx+0713+2017_T2
33677,course-v1:xuetangx+1+1
33678,course-v1:xuetangx+20170117+2017_T1
33679,course-v1:xuetangx+credittest5+2016_T2
33680,course-v1:xuetangx+life+2016T1
33681,course-v1:xuetangx+rlzygl+2017_T2
33682,course-v1:xuetangx+show01+2015_T2
33683,course-v1:xuetangx+sz2+2017_T2
33684,course-v1:xuetangx01+test2+20151101
33685,course-v1:xxxx+yixuexxx+2017
33686,course-v1:yangzhoudaxue+14102303-01+2016-T2
33687,course-v1:ycxy+vb01+2016_T2
33688,course-v1:ynu_TsinghuaX+THU201602+2017_T1
33689,course-v1:ysu+11111+2017-0301
33690,course-v1:ysu+13110990+2017-T1
33691,course-v1:yunnan_bsxy+ks_5+2017_T1
33692,course-v1:yunnan_bsxy+ks_6+2017_T1
33693,course-v1:yunnan_bsxy+ks_7+2017_T1
33694,course-v1:yzu_TsinghuaX+20171341X+2017_T1
33695,course-v1:zhongrongxin+cw001+2016_7
33696,course-v1:zhongrongxin+cw002+2016_7
33697,course-v1:zhongrongxin+cw003+2016-8
33698,course-v1:zhongrongxin+cw003+2016_7
33699,course-v1:zhongrongxin+cw004+2016_7
33700,course-v1:zhongrongxin+cw005+2016_7
33701,course-v1:zhongrongxin+cw006+2016_7
33702,course-v1:zhongrongxin+cw007+2016_7
33703,course-v1:zhongrongxin+cw008+2016_7
33704,course-v1:zhongrongxin+fk001+2016_7
33705,course-v1:zhongrongxin+fk003+2016_7
33706,course-v1:zhongrongxin+fk004+2016_7
33707,course-v1:zhongrongxin+fk005+2016_7
33708,course-v1:zhongrongxin+fk007+2016_7
33709,course-v1:zhongrongxin+fk008+2016_7
33710,course-v1:zhongrongxin+fk009+2016_7
33711,course-v1:zhongrongxin+fk010+2016_7
33712,course-v1:zhongrongxin+fk011+2016_7
33713,course-v1:zhongrongxin+fk012+2016_7
33714,course-v1:zhongrongxin+fk013+2016_7
33715,course-v1:zhongrongxin+fk014+2016_7
33716,course-v1:zhongrongxin+fw001+2016_7
33717,course-v1:zhongrongxin+fw002+2016_7
33718,course-v1:zhongrongxin+fw003+2016_7
33719,course-v1:zhongrongxin+fw004+2016_7
33720,course-v1:zhongrongxin+fw005+2016_7
33721,course-v1:zhongrongxin+fw006+2016_7
33722,course-v1:zhongrongxin+fw007+2016_7
33723,course-v1:zhongrongxin+fw008+2016_7
33724,course-v1:zhongrongxin+fw009+2016_7
33725,course-v1:zhongrongxin+fw010+2016_7
33726,course-v1:zhongrongxin+fw011+2016_7
33727,course-v1:zhongrongxin+fw0122016_7+2016_7
33728,course-v1:zhongrongxin+fw013+2016_7
33729,course-v1:zhongrongxin+fw014+2016_7
33730,course-v1:zhongrongxin+fw015+2016_7
33731,course-v1:zhongrongxin+fw016+2016_7
33732,course-v1:zhongrongxin+fx001+2016_7
33733,course-v1:zhongrongxin+fx002+2016_7
33734,course-v1:zhongrongxin+fx003+2016_7
33735,course-v1:zhongrongxin+fx004+2016_7
33736,course-v1:zhongrongxin+fx005+2016_7
33737,course-v1:zhongrongxin+fx006+2016_7
33738,course-v1:zhongrongxin+fx007+2016_7
33739,course-v1:zhongrongxin+fx008+2016_7
33740,course-v1:zhongrongxin+fx009+2016_7
33741,course-v1:zhongrongxin+fx010+2016_7
33742,course-v1:zhongrongxin+fx011+2016_7
33743,course-v1:zhongrongxin+fx012+2016_7
33744,course-v1:zhongrongxin+fx013+2016_7
33745,course-v1:zhongrongxin+fx014+2016_7
33746,course-v1:zhongrongxin+fx015+2016_7
33747,course-v1:zhongrongxin+fx016+2016_7
33748,course-v1:zhongrongxin+fx017+2016_7
33749,course-v1:zhongrongxin+fx018+2016_7
33750,course-v1:zhongrongxin+fx019+2016_7
33751,course-v1:zhongrongxin+fx020+2016_7
33752,course-v1:zhongrongxin+jbqy001+2016_7
33753,course-v1:zhongrongxin+jbqy002+2016_7
33754,course-v1:zhongrongxin+jbqy003+2016_7
33755,course-v1:zhongrongxin+jbqy004+2016_7
33756,course-v1:zhongrongxin+jbqy005+2016_7
33757,course-v1:zhongrongxin+jbqy007+2016_7
33758,course-v1:zhongrongxin+jbqy008+2016-7
33759,course-v1:zhongrongxin+yw001+2016_7
33760,course-v1:zjvtitX+HY001+2017_T1
33761,course-v1:zrx+zrx001+20170207
33762,course-v1:zrxrz+03+20170227
33763,course-v1:zrxrz+bx-08+20161222
33764,shanximooc/ENG001/2015_T1
