courseid,coursename
19765,course-v1:GUANGXIUNIVERSITYOFFINANCEANDECONOMICS+0122203220+2017_T1
19766,course-v1:MITx+6_00_1x+2015_T1
19767,course-v1:TsinghuaX+20250103X+2016_T1
19768,course-v1:WellesleyX+HIST229x+2017_T1
19769,course-v1:harmony+hd101+2016-t1
19770,course-v1:yunnan_SDUx+00931800X+2016_T2
19771,TSINGHUA/DATA101/2014_T2
19772,course-v1:Chongqinguniversity+MSE21202+2017-T1
19773,course-v1:MITx+6_00_1x+2015_T2
19774,course-v1:SCU+00011142+2017_T1
19775,course-v1:XJTUSPOC+MAGT4725+2015_T2
19776,course-v1:BIT+60240013_2015X+2015_T2
19777,course-v1:EPFLx+Innov4DevX+1T2017
19778,course-v1:Microsoft+CLD211.3x+1T2017
19779,course-v1:TsinghuaX+00670122X+2016_2017
19780,course-v1:yunnan_TsinghuaX+70800232X+2016_T2
19781,course-v1:CQU+TSJYSTG00014+2017_T1
19782,course-v1:TsinghuaX+10610204X+T1
19783,course-v1:TsinghuaX+TsinghuaMandarin01+2017_T2
19784,course-v1:tjzd_TsinghuaX+80000822X+2016_T2
19785,course-v1:CAU+CCX001+2015_T2
19786,course-v1:JaverianaX+GESR1.0x+2T2017
19787,course-v1:ACCA+FMA-F2.x+1T2017
19788,course-v1:Microsoft+DEV203x+2T2017
19789,course-v1:TsinghuaX+00670122X_p1+sp
19790,course-v1:TsinghuaX+guangxi90640012X+2017_T1
19791,course-v1:ColumbiaX+WHAW1.2x+1T2017
19792,course-v1:Tsinghua+ENG010+2015_T2
19793,course-v1:ustcX+LB05203_a+2016_T2
19794,course-v1:365dx+004+2017_T1
19795,course-v1:TsinghuaX+00612642X+_2015_T2
19796,course-v1:dongguan+gaozhong54+20161223
19797,course-v1:yunnan_TsinghuaX+30670043X+2016_T2
19798,course-v1:BerkleeX+OHARM-100x+1T2017_2
19799,course-v1:TsinghuaX+10421102X+2015_T2
19800,course-v1:TsinghuaX+AP000005X+2016_2017
19801,course-v1:ACCA+FAB-F1.x+3T2017
19802,course-v1:Microsoft+DAT209x+2T2017
19803,course-v1:TsinghuaX+00690242X+2016_2017
19804,course-v1:TsinghuaX+70250023_2014X+2014_T2
19805,course-v1:WBGx+F4D01x+1T2017
19806,course-v1:dongguan+zhiye045+20161223
19807,course-v1:BerkleeX+OHARM-100x+3T2016
19808,course-v1:Catalystx+IL5x+2T2017
19809,course-v1:MichiganX+LeadEd502x+1T2017
19810,course-v1:TsinghuaX+AP000008X+sp
19811,course-v1:dongguan+gaozhong04+20161223
19812,TsinghuaX/30140393X/_
19813,course-v1:Microsoft+DEV222x+1T2017
19814,course-v1:UC3Mx+IT.1.2x+3T2016
19815,course-v1:dongguan+zhiye029+20161223
19816,course-v1:xtkfq+40670453X+2015_T2
19817,course-v1:CIE+CIE2016005+2017_T2
19818,course-v1:SCUT+CS101+2016_T2
19819,course-v1:TsinghuaX+00720091X+2016_TS
19820,JLUx/0000045603/2015_T1
19821,course-v1:CAU+08110140+2015__T2
19822,course-v1:MichiganX+teachout.3x+2T2017
19823,course-v1:TsinghuaX+80515522X_2016_T2+2016_T2
19824,course-v1:DelftX+AEASM513x+3T2016
19825,course-v1:TsinghuaX+lzls_20740042X+2017_T2
19826,course-v1:HEBUT+CT+2015_T2
19827,course-v1:TenarisUniversity+CNC101x+2T2017
19828,course-v1:TsinghuaX+70120073X+2016_T1
19829,course-v1:UQx+Tropic101x+1T2017
19830,course-v1:guat_TsinghuaX+10421094X_2015_2+2016_T2
19831,course-v1:zhongrongxin+fw001+2016_7
19832,course-v1:HKUSTx+COMP107x+1T2018_2
19833,course-v1:NEU+CS201+2016_T2
19834,course-v1:TsinghuaX+10421094_2015X+2015_T1
19835,MITx/15_390x/2014_T2
19836,course-v1:ASUx+TGM551x+2T2017
19837,course-v1:RiceX+AdvBIO_4x+_
19838,course-v1:TsinghuaX+00690242X+2015__T2
19839,course-v1:TsinghuaX+60240013X+sp
19840,course-v1:CQU+TSJYHG00050+2017_T1
19841,course-v1:ETHx+AMRx+2T2017
19842,course-v1:JaverianaX+Eco.1602x.01+3T2017
19843,course-v1:ThtfSEM+THTF_6_01+2015_08
19844,course-v1:TsinghuaX-cug+10430494X+2015_T2
19845,course-v1:XJTUMOOC+CORE1504+2017_T2
19846,course-v1:ustcX+LB05203a+2015__T2_
19847,course-v1:MITx+15_671x+sp
19848,course-v1:TsinghuaX+00804723X_p1+sp
19849,course-v1:TsinghuaX+TSINGHUA107+2016_2017
19850,course-v1:dongguan+zhiye043+20161223
19851,FZU/PSY01/2015_T1
19852,course-v1:TsinghuaX+00720091X_p1+sp
19853,course-v1:gxlztc_TsinghuaX+00510133X+2016_T2
19854,course-v1:CPVS+CPVS_ZHJDCLHCQ001+2017_T2
19855,course-v1:Tsinghua+20150001+2016_2017
19856,course-v1:TsinghuaX+20220214X1+2016_T2
19857,course-v1:ZJUX+2017011101X+2017_T1
19858,course-v1:CIE+CIE2016006_p1+sp
19859,course-v1:DelftX+CTB3365DWx+1T2017
19860,course-v1:TsinghuaX+80000901X+2016-2
19861,course-v1:guangxi_SDUx+00931800X+2016_T2
19862,course-v1:CQU+TSJYSSG00002+2017_T1
19863,course-v1:NJU+010101+2016-T2
19864,course-v1:TsinghuaX+02090091X_p4+sp
19865,course-v1:buct_TsinghuaX+34100325X+2016_T2
19866,course-v1:TsinghuaX+00740043_2X_tv+2015_T1
19867,course-v1:dongguan+zhiye091+20161223
19868,course-v1:CIE+THU00016X+2015_T2
19869,course-v1:MITX+MITx6_002x+2016_T1
19870,course-v1:SEU+00034237_p2+sp
19871,course-v1:ustcX+LB05203_a+sp
19872,course-v1:365DX+0000045603+2015_T2
19873,course-v1:MITX+MITx6_002x+2016_T2
19874,course-v1:RITx+PM9002x+1T2018
19875,course-v1:TsinghuaX+THUSEM001+sp
19876,course-v1:bttc_TsinghuaX+80512073X+2017_T1
19877,course-v1:BuuX+10800032_2015X+2015_T2
19878,course-v1:IITBombayX+CS101.1x+1T2017
19879,course-v1:ThtfSEM+THTF_3_03+2015_06
19880,TsinghuaX/20330334_2015X/2015_T1
19881,course-v1:TYUST+10421145_2015X+2015_T2
19882,course-v1:TsinghuaX+20430064_2X+2016_2017
19883,course-v1:UQx+LGDM4x+1T2017
19884,course-v1:CQU+MOOCSTG00012+2017_1
19885,course-v1:JLU+290319+161711
19886,course-v1:TsinghuaX+00740113X+2015_T2
19887,course-v1:dongguan+zhiye058+20161223
19888,course-v1:ynu_TsinghuaX+10610224X+2017_T1
19889,course-v1:CQU+TSJYHG00056+2017_T1
19890,course-v1:MITx+15_390_2x+sp
19891,course-v1:TsinghuaX+THESIS2014_1X+2015_T2
19892,course-v1:xuetangx+rlzygl+2017_T2
19893,TsinghuaX/70250023_2015X/2015_T1
19894,course-v1:TsinghuaX+70120073X_2017+2017_T1
19895,course-v1:UPValenciaX+SIC101.3x+2T2017
19896,course-v1:dongguan+zhongshen024+20161223
19897,course-v1:zhongrongxin+fw007+2016_7
19898,course-v1:JNUX+jnu01009538X+2017_T2
19899,course-v1:TsinghuaX+02090091X_p3+sp
19900,course-v1:TsinghuaX-wut+80512073X+2015_T2
19901,course-v1:WUT+lzu_1022817X+2017_T1
19902,course-v1:ANUx+EBM07x+3T2017
19903,course-v1:CQU+TSJYHG00059+2017_T1
19904,course-v1:zhongrongxin+fk009+2016_7
19905,course-v1:DelftX+RAIL101x+2T2017
19906,course-v1:NEU+CCS000103+2016_T2
19907,course-v1:TsinghuaX+00680142X+sp
19908,course-v1:TsinghuaX+TSINGHUA107+sp
19909,course-v1:uestcedu_TsinghuaX+AP201601X+2016_T2
19910,course-v1:DartmouthX+RFundX+1T2017
19911,course-v1:TsinghuaX+00740043_2X+2016_2017
19912,course-v1:TsinghuaX+80590952X+sp
19913,course-v1:CQU+TSJYSTG00028+2017_T1
19914,course-v1:Microsoft+DAT202.2x+2T2017
19915,course-v1:TsinghuaX+00670322+2016_T2
19916,course-v1:ncepubd+60240202X+2016_T2
19917,course-v1:TsinghuaX+00690092X_tv+2015_T1
19918,course-v1:TsinghuaX+cau10610224X_07+2017_T1
19919,course-v1:ANUx+EBM03x+2T2017
19920,course-v1:CYCU+cycusllckx+2017_T1
19921,course-v1:MITx+11.405x_2+1T2017
19922,course-v1:SDJTU+CDY01+2017_T1
19923,course-v1:TsinghuaX+40802842+2017_T1
19924,course-v1:TsinghuaX_sziit+AP000005X+2016_T2
19925,course-v1:CQUX+2017042501X+sp
19926,course-v1:HITx+13SC03100710_2x+2017_T1
19927,course-v1:UPValenciaX+MCAP101x+3T2017
19928,course-v1:dongguan+gaozhong49+20161223
19929,course-v1:CPVS+CPVS_homework-qx201612+20170712
19930,course-v1:studio+111+2016T1
19931,course-v1:JLU+260310+161711
19932,course-v1:NTHU+MOOC_00_006+sp
19933,course-v1:TsinghuaX+rudang+2016_T2
19934,course-v1:dongguan+zhiye007+20161223
19935,course-v1:xuetangX+20170223X+_
19936,PEC/20220214_2X/2015_T1
19937,course-v1:IDBx+IDB6x+3T2017
19938,course-v1:ysu+13110990+2017-T1
19939,course-v1:CQU+TSJYIPG00007+2017_T1
19940,course-v1:HITx+13GH16000700+2016_T0
19941,course-v1:MichiganX+PUBLIB602x+2T2017
19942,course-v1:TsinghuaX+30040352-1+2017_T1
19943,course-v1:ZK+00199+J
19944,course-v1:CPVS+CPVS_SPYYYAQ001+2017_T2
19945,course-v1:SDUx+131000110+2015_T1
19946,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1
19947,course-v1:CIE+THU00012X+2015_T2
19948,course-v1:HarvardX+HKS101A+1T2017
19949,course-v1:SCUT+144282+2017_T1
19950,course-v1:TsinghuaX+30140393X+2016_2017
19951,course-v1:UC3Mx+IT.1.3x+1T2017
19952,TsinghuaX/10610204X/_
19953,course-v1:TsinghuaX+THU00022X+2015_T2
19954,course-v1:pec+20220214X+2016-T2
19955,course-v1:AdelaideX+AnalysisX+3T2017
19956,course-v1:HKUSTx+COMP102.1x+3T2018
19957,course-v1:Microsoft+AZURE203x+3T2016
19958,course-v1:TsinghuaX+00691153X_tv+2015_T2_MZ
19959,course-v1:microdegree+20170704001x+2017
19960,course-v1:CPVS+CPVS_SNZS001+2017_T2
19961,course-v1:NSU+10610183X+2015_T2
19962,course-v1:TsinghuaX+00460032X+_
19963,course-v1:TsinghuaX+40250074X+2016_T2
19964,course-v1:Tsinghuax+10421065X_2015_T2+sp
19965,course-v1:ASUx+SOC101x+2171A
19966,course-v1:NSU_MITx+15_390x+2016_T2
19967,course-v1:TsinghuaX+30240233X+2015_T2_
19968,course-v1:HBCM+B0680090_2015_T1+2015_T2
19969,course-v1:TsinghuaX+30240184X+2014_T2
19970,course-v1:365DX+80000901_2015X+2015_T2
19971,course-v1:GKDJXJY+AZZ001+2015_T2
19972,course-v1:TsinghuaX+30803273X+2017_T2
19973,course-v1:swjtu+10000+2017-1
19974,course-v1:Microsoft+DAT202.1x+1T2017
19975,course-v1:TsinghuaX+30230931X_2015_2+sp
19976,course-v1:TsinghuaX_njupt+10610183X+2016_T2
19977,course-v1:ZUELX+B0601353+sp
19978,course-v1:xuetangx1+xuetang001+2015_T2
19979,NJU/EE001/2014_T1
19980,course-v1:BerkleeX+OENTR-391x+3T2016
19981,course-v1:HUBEi+05400046+2016-02-16
19982,course-v1:TsinghuaX+80000901x+1T2017
19983,course-v1:bisu+090101121+2017_T1
19984,course-v1:liaoningX+LNA20150000128+01
19985,TsinghuaX/20240103X/2015_T2
19986,course-v1:GalileoX+CET004X+2T2017
19987,course-v1:Microsoft+CLOUD200x+3T2016
19988,course-v1:TrinityX+T009x+1T2017
19989,course-v1:TsinghuaX+80000901_1X+2016_2017
19990,course-v1:BIT+15_390x_2015_T1+2015_T2
19991,course-v1:DartmouthX+DART.ICE.01X+1T2017
19992,course-v1:Microsoft+DAT212x+2T2017
19993,course-v1:TsinghuaX+10421075X_2015_2+sp
19994,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2017_T2
19995,course-v1:ouchnbyxy+00781+2017_T2
19996,course-v1:Microsoft+CLD208.3x+1T2017
19997,course-v1:hulunbuir_TsinghuaX+02070251X+2017_T1
19998,course-v1:xuetangX+ncepubd_01+2017_T1
19999,course-v1:BuuX+40670453X+2015_T2
20000,course-v1:GKDJXJY+CZXT001+2015_T2
20001,course-v1:NEU+CCS000104+2017_T1
20002,course-v1:TsinghuaX+30806872X+2016_T1
20003,course-v1:USMx+BIF001x+2T2017_2
20004,course-v1:ZK+07303+J
20005,course-v1:BerkleeX+OHARM-100x+2T2017
20006,course-v1:Hebei+00612642X+2015_T2
20007,course-v1:TSINGHUAX+yaoclass2016+2017_T1
20008,course-v1:TsinghuaX+30700313+sp
20009,course-v1:gxnun_TsinghuaX+THU00013X+2016_T2
20010,course-v1:SDJTU+090213K+2016-T2
20011,course-v1:CAU+08112500x+2016T2-2016T2
20012,course-v1:EPFLx+ElectroniX+3T2017
20013,course-v1:IRTIx+IFB1x+1T2017
20014,course-v1:TsinghuaX+30803273X+2016_T2
20015,course-v1:cqu_TsinghuaX+AP000000X+2016_T1
20016,course-v1:nttec+80512073X+2015_T2
20017,SDUx/00931800/2015_T1
20018,course-v1:MITx+CTL.SC1x_3+2T2017
20019,course-v1:TsinghuaX+70230063X+2016_T2
20020,course-v1:CQU+00740043X2_2016T2+2016_T2
20021,course-v1:Microsoft+CLD209.2x+3T2017
20022,course-v1:TsinghuaX+00510133X+sp
20023,course-v1:TsinghuaX+THU00022X_tv+2016_2017
20024,course-v1:bisu+090101121+2016_T1
20025,course-v1:BUx+QD501x+2T2017
20026,course-v1:TsinghuaX+00690242_1X_2014+2014_T2
20027,course-v1:TsinghuaX+70240183x+3T2016
20028,course-v1:LouvainX+Louv18x+3T2016
20029,course-v1:TsinghuaX_nwnu+20440333X+2016_T2
20030,course-v1:xuetangx+show01+2015_T2
20031,course-v1:BrownX+ENGL101x+2T2017
20032,course-v1:HIT+13SD08000500+_
20033,course-v1:NEU+1401669+2015_T2
20034,course-v1:SorbonneX+LF001.2x+1T2017
20035,course-v1:TsinghuaX+30240184_tv+2015_T1
20036,course-v1:ynu_ustcX+LB05203a+2016_T1
20037,course-v1:CQDD+10610224X+2015_T2
20038,course-v1:TsinghuaX+30350161X+2015_T2
20039,course-v1:xtkfq+00612642_2015X+2015_T2
20040,course-v1:IEEEx+NESC01x+3T2016
20041,course-v1:TsinghuaX+00690863X_p3+sp
20042,course-v1:ASUx+ECN211x+2177A
20043,course-v1:TsinghuaX+20430064X+sp
20044,course-v1:hnit_TsinghuaX+34100325X+2016_T2
20045,TsinghuaX/00690342X/2015_T1
20046,course-v1:HBCM+00034237+2015_T2
20047,course-v1:Microsoft+CLD211.2x+3T2017
20048,course-v1:TsinghuaX+10430484_2015X+2015_T1
20049,course-v1:TsinghuaX_sziit+20250103X+2016_T2
20050,course-v1:scutdo+20170703+2017_t1
20051,course-v1:TsinghuaX+20250064_1X+2015_T1_2
20052,course-v1:TsinghuaX+huds_30240332+2017_T1
20053,course-v1:lzufe_TsinghuaX+00510888X+2016_T1
20054,TsinghuaX/30240184X/2014_T2
20055,course-v1:PekingX+NCEPU001x+3T2016
20056,course-v1:University+1251004102+2016-2
20057,course-v1:dongguan+zhiye034+20161223
20058,course-v1:365dx+029+2017_T1
20059,course-v1:DYU+dyuglbbx+2017_T1
20060,course-v1:JLU+291404+161721
20061,course-v1:NYIF+CPRx+2T2017
20062,course-v1:TJU+4240001+_
20063,course-v1:TsinghuaX+70167012x+3T2016
20064,course-v1:UQx+LGDM1x+2T2017
20065,course-v1:ynu_TsinghuaX+00720091X+2017_T1
20066,course-v1:GKDJXJY+FAN001+2015_T2
20067,course-v1:PurdueX+PN-17.1+1T2017
20068,course-v1:TsinghuaX+02090091X+2016_T2
20069,course-v1:bdschool+00701032X+2015_T2
20070,course-v1:xdu+10610183X+2015_T2
20071,TsinghuaX/70167012_2015X/2015_T1
20072,course-v1:DelftX+TBP01x+T32017
20073,course-v1:Microsoft+CLD223x+3T2017
20074,course-v1:TsinghuaX+10610193X_08+2017_T1
20075,course-v1:UCSanDiegoX+DSE230x+1T2018
20076,course-v1:bdschool+gx01640603_103138_1+2015_T2
20077,course-v1:zhongrongxin+cw007+2016_7
20078,course-v1:CQU+TSJY_HG00038+2017_T1
20079,course-v1:FUDANx+dbcj_ECON130007_01+2017_T1
20080,course-v1:USMx+STV1.1x+2T2017
20081,course-v1:MichiganX+DS101x+3T2016
20082,course-v1:TW+2017060801X+sp
20083,course-v1:ycitX+00720091X+2016_T1
20084,TsinghuaX/60510102X/_
20085,course-v1:Microsoft+INF211x+1T2017
20086,course-v1:TsinghuaX+10430575X_+sp
20087,course-v1:guangxi_TsinghuaX+30670043X+2016_T2
20088,course-v1:yunnan_TsinghuaX+64100033X+2016_T2
20089,course-v1:MITx+15_390x_2015_T1+2015_T2
20090,course-v1:TsinghuaX+10691193X+2017_T1
20091,course-v1:yunnan_TsinghuaX+40510293X+2016_T2
20092,course-v1:ColumbiaX+BAMM.103x+3T2017
20093,course-v1:MITx+CTL.SC0x+3T2017
20094,course-v1:PekingX+Peking001x+sp
20095,course-v1:TsinghuaX+80000901X_2015T2+2015T2
20096,course-v1:gdou_NJU+010101+2017_T1
20097,course-v1:DavidsonNext+Phy2_APccx+2T2016
20098,course-v1:bjzrxrz+bx04+20161205
20099,course-v1:uoh+75099102+2017_T1
20100,course-v1:CQUMOOC+0007-Webdevelopmenttechnology+2017_T1
20101,course-v1:TsinghuaX+00740113_1X+2016_T1
20102,course-v1:ZDF+ZDF001+2015_T2
20103,NTHU/MOOC_00_001/2015_T1
20104,course-v1:MichiganX+LeadEd504x+1T2017
20105,course-v1:RiceX+BIOC372_2x+2016_T2
20106,course-v1:TsinghuaX+guangxi00740123X+2017_T1
20107,course-v1:chinanecc+NP001+201601
20108,course-v1:SDUx+sd010201401+2017_T1
20109,course-v1:TsinghuaX+8015019X+2016_T1
20110,HVMOOC/0123/2015_01_01
20111,course-v1:CPVS+CPVS-CY001+20160901
20112,course-v1:TsinghuaX+00740043_2x_2015_T2+sp
20113,course-v1:xduX+10610193X+2015_T2
20114,TsinghuaX/00510888X/2015_T1
20115,course-v1:CQDD+10610204_2015X+2015_T2
20116,course-v1:IEEEx+Storage101x+1T2017
20117,course-v1:Microsoft+DAT202.2x+1T2017
20118,course-v1:cejlu+410012+2015_T2
20119,course-v1:xgncepu+xg003+2016-T2
20120,course-v1:CQUMOOC+0004-probabilityandstatistics+2017_T1
20121,course-v1:Microsoft+DAT215.1x+1T2017
20122,course-v1:TsinghuaX+10610183X_+2015_T2
20123,course-v1:TsinghuaX+MOOC101_2015+2015_T2
20124,course-v1:gxlztc_TsinghuaX+20740042X+2016_T2
20125,course-v1:IITBombayX+CS213.3x+1T2017
20126,course-v1:TsinghuaX+MOOC101+2016_T1
20127,course-v1:nttec+00690242+2015_T2
20128,TsinghuaSEM/MOOC2014003/20150105
20129,course-v1:RITx+PM9001x+1T2017
20130,course-v1:TsinghuaX+yunnan10610204X1+2017_T1
20131,course-v1:ZK+00149+J
20132,course-v1:gxun+15_390x_+2015_T2
20133,course-v1:LZUFE+LB05203a+2015_T2
20134,course-v1:SCTU_TsinghuaX+10620204X+2016_T2
20135,course-v1:UPValenciaX+GM201x+1T2017
20136,course-v1:365dx+00680142X+2016_T2
20137,course-v1:TsinghuaX+80590952X_p2+sp
20138,course-v1:cejlu+420005+2015_T2
20139,course-v1:TYUST+20220053X+2015_T2
20140,course-v1:TsinghuaX_sziit+20120143X+2016_T2
20141,course-v1:buct_TsinghuaX+AP000003X+2016_T2
20142,course-v1:xtkfq+10800032_2015X+2015_T2
20143,course-v1:365dx+047+2017_T1
20144,course-v1:Microsoft+DEV217x+3T2016
20145,course-v1:TsinghuaX+20220494+2016_T1
20146,course-v1:guangxi_TsinghuaX+10421145X+2016_T2
20147,TsinghuaSEM/80515341/2015_03
20148,course-v1:BIT+10610224X+2015_T2
20149,course-v1:PurdueX+416.1x+1T2017
20150,course-v1:TsinghuaX+40600033x+2016_T1
20151,course-v1:UPValenciaX+TE201x+2T2017
20152,course-v1:SEU+00690803+2016-2017
20153,course-v1:TsinghuaX+40050455X+sp
20154,course-v1:UWashingtonX+PM-IT-001x+1T2017
20155,course-v1:HKUSTx+COMP102.1x+2T2017
20156,course-v1:SDUx+sd01020140+2016_T1
20157,course-v1:TsinghuaX_uestcedu+10610183X+2016_T2
20158,course-v1:dongguan+zhiye100+20161223
20159,course-v1:swust_TsinghuaX+00990021X+2016_T1
20160,course-v1:CQU+TSJYSTG00024+2017_T1
20161,course-v1:SWJTU+CF-ZJN+2016-2017
20162,course-v1:fxzx+2020yw+2017A
20163,course-v1:southchinauniversityoftechnology+137076+2017_T1
20164,course-v1:RiceX+AdvENVSCI_4x+sp
20165,course-v1:TsinghuaX+20120143X_tv+2015_T2
20166,course-v1:TsinghuaX-cug+00510888X+2015_T2
20167,course-v1:lzufe_ZUEL+B0680090_2015_T2+2016_T0
20168,course-v1:TsinghuaX+70150023X+2015__T2
20169,course-v1:hbkjxy_TsinghuaX+THU00013X+2016_T2
20170,NJU/ELEC003/2014_T2
20171,course-v1:EPFLx+AlgebreX+1T2017
20172,course-v1:CPVS+CPVS_CHYS2015+20170221
20173,course-v1:HIT+13SD33000721+2016_T1
20174,course-v1:SCU+00011142X+2015_T2
20175,course-v1:VPC+10450012X+2016_T1
20176,course-v1:dongguan+gaozhong22+20161223
20177,course-v1:liaoningX+LNA2015000013506+2017_T1
20178,course-v1:liaoningX+LNA20150000054+01
20179,NJU/CS102/2015_T1
20180,course-v1:BUx+Math226.2x+2T2017
20181,course-v1:SDUx+sd010201401+2015_T2
20182,course-v1:TsinghuaX+90640012X_p2+sp
20183,course-v1:hnit_TsinghuaX+80515522X+2016_T2
20184,TsinghuaX/AP000004X/2015_T2
20185,course-v1:DelftWageningenX+AMS.URB.1x+1T2017
20186,course-v1:Microsoft+CLD221x+3T2016
20187,course-v1:UTArlingtonX+LINK.OEx+3T2017
20188,course-v1:hebust+10421075X+2016_T2
20189,TsinghuaX/30150153X/2016_T2
20190,course-v1:EPFLx+EE585x+1T2017
20191,course-v1:SDUx+sd01020140+2015_T2
20192,course-v1:TsinghuaX+guangxi10421084X+2017_T1
20193,course-v1:liaoningX+LNA20150000019_03+02
20194,course-v1:EPFLx+Algebre3X+1T2017
20195,course-v1:hebei_TsinghuaX+00690242X+2016_T1
20196,course-v1:SEU+00690803+sp
20197,course-v1:TsinghuaX+20740084X+2016_2017
20198,course-v1:cqu_TsinghuaX+34100325X+2017T1
20199,course-v1:CPVS+CPVS_homework-lvyou+20170118
20200,course-v1:ImperialBusinessX+ICBS004+1T2017
20201,course-v1:Tsinghua+10430494X+2016T2
20202,course-v1:TsinghuaX+70150023X+2016_2017
20203,course-v1:WageningenX+FSSFAx+1T2017
20204,course-v1:lzufe+B0680090_2015_T2+2016_T2
20205,TestVpc/MOOC101/2015_T1
20206,course-v1:HKUSTx+COMP102.2x+1T2018_2
20207,course-v1:NEU+B142200390+2016_T1
20208,course-v1:TsinghuaX_guangxi+00612642X+2016_T2
20209,course-v1:ZUEL+B0680090_tv+2015_T1
20210,course-v1:CQU+CQUMOOCGE20100+2017_T1
20211,course-v1:NYIF+MA1.3x+1T2017
20212,course-v1:lzufe+00612642X+2016_T2
20213,course-v1:yunnan_UST+UST001+2016_T2
20214,SDUx/131000110/2015_T1
20215,course-v1:61969_FUDANx+ECON130007_01+2016_T2
20216,course-v1:HIT+HIT2016001+2016_T2
20217,course-v1:TsinghuaX+40040152X+2015_T2
20218,course-v1:TsinghuaX+huds_60250131X+2017_T1
20219,course-v1:Xuetangx+Xuetangx0728+2016_T1
20220,course-v1:yunnan_CAU+08112500x+2016_T2
20221,TsinghuaX/00690242_2X/_
20222,course-v1:ETSx+TOEFLx+1T2017
20223,course-v1:MITx+8.371x+3T2016
20224,course-v1:BUx+CIRTL.1x+3T2016
20225,course-v1:JaverianaX+SEGST1.0x+2T2017
20226,course-v1:TsinghuaX+20330334X+2016_T1
20227,course-v1:swust+40670453X+2015_T2
20228,course-v1:ASUx+ENG102x+2177B
20229,course-v1:Microsoft+DEV212x+1T2017
20230,course-v1:bdschool+MOOC101_2014+2015_T2
20231,course-v1:spocdemo_TsinghuaX+00690242X+2016_T2
20232,course-v1:HEBUT+20170617001+sp
20233,course-v1:Microsoft+DAT218x+3T2016
20234,course-v1:TokyoTechX+Ethic1Jx+2T2017
20235,course-v1:TsinghuaX+80000822X+2016_T1
20236,course-v1:Microsoft+DIS50x+3T2016
20237,course-v1:XUE+XUE01+2017_T1
20238,course-v1:yunnan_TsinghuaX+10421145X+2016_T2
20239,TsinghuaX/30640014X/2014_T2
20240,course-v1:DavidsonX+DavNowXFakeNews+1T2017
20241,course-v1:Microsoft+DEV215x+1T2017
20242,course-v1:TsinghuaX+30240184X+sp
20243,course-v1:NU+14051301+2017_T2
20244,course-v1:TsinghuaX+30140393X+sp
20245,course-v1:nuctech_NCTU+nctucmszb+2016_T1
20246,course-v1:xuetangX+vitup_20161215X+2017_T1
20247,course-v1:TsinghuaX+00740043X+2016_T1
20248,course-v1:lzls_TsinghuaX+34100325X+2017_T2
20249,course-v1:JNUX+jnu05020098X+sp
20250,course-v1:TsinghuaX+20220214X+2017_T2
20251,course-v1:sanya_TsinghuaX+20171110X+2017_T1
20252,course-v1:TsinghuaX+MOOC101_2015_2+2015_T2
20253,TsinghuaX/10421102X/2015_T1
20254,course-v1:ColumbiaX+CSMM.101x+2T2017_2
20255,course-v1:RiceX+MOOC102+2015_T2
20256,course-v1:TsinghuaX+10450012X+sp
20257,course-v1:guangxi_TsinghuaX+AP000003X_1+2016_T2
20258,shanximooc/ENG001/2015_T1
20259,TsinghuaX/THUSEM010/_
20260,course-v1:CQU+TSJYHG00053+2017_T1
20261,course-v1:JinanX+2017031002X+2017_T1
20262,course-v1:Tsinghua+JDS001+2015_T2
20263,course-v1:TsinghuaX-wut+30700313X+2015_T2
20264,XJTUSPOC/CS003/2015_T2
20265,course-v1:IDBx+IDB7x+2T2017
20266,course-v1:MicrosoftX+Microsoft101+2017_T2
20267,course-v1:TsinghuaX+MOOC101+2015_T2_
20268,course-v1:hubeiuniversityofeconomics+zb4961+2015t1
20269,course-v1:BIT+00720091_2015X+2015_T2
20270,course-v1:JLU+310308+161721
20271,course-v1:Microsoft+CLD236x+2T2017
20272,course-v1:SDUx+sd010201402+2016_T1
20273,course-v1:TsinghuaX+70660542X+sp
20274,course-v1:BerkeleyX+CS169_1x+2017_T1
20275,course-v1:TsinghuaX+yunnan10610224X1+2017_T1
20276,course-v1:TsinghuaX+10610224X+sp
20277,course-v1:bdschool+00691153X+2015_T2
20278,course-v1:spocdemo_TsinghuaX+10610224X+2016_T2
20279,TsinghuaX/10421094X_2015wv/2015_winter_vacation
20280,course-v1:HIT+GO90801500+2016_TS
20281,USTC/00612642X/_
20282,course-v1:IIMBx+HR101x+3T2017
20283,course-v1:THU+thudj_3+2016_T2
20284,course-v1:TsinghuaX+20320074X+2017_T2
20285,course-v1:hubeiuniversityofeconomics+ZB3406+2016_T1
20286,course-v1:yzu-TsinghuaX+20220214X+2015_T2
20287,course-v1:CPVS+CPVS-homework_xueqiandaban+20170118
20288,course-v1:IIMBx+FC202x+1T2017
20289,course-v1:SCUT+145033+2016-2017-1
20290,course-v1:TsinghuaX+60510102X+2016_T1
20291,course-v1:UPValenciaX+LIDER201.4x+2T2017
20292,course-v1:nuctech_TsinghuaX+30640014+2016_T1
20293,TsinghuaX/40040152X/2015_T1
20294,course-v1:CQUX+SE31107X+sp
20295,course-v1:SC46002+CSU+2015_T2
20296,PEC/20220214X_6/2015_T1
